primary_category,category_text,purpose,cluster_id,semantic_cluster,sleep,eatdrink,selfcare,paidwork,educatn,foodprep,cleanetc,maintain,shopserv,garden,petcare,eldcare,pkidcare,ikidcare,religion,volorgwk,commute,travel,sportex,tvradio,read,compint,goout,leisure,n_allowed_activities
house_sitting,house sitting,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
hunting_and_fishing_supplies,hunting and fishing supplies,LEISURE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
ice_skating_rink,ice skating rink,LEISURE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
image_consultant,image consultant,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
immigration_law,immigration law,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
importer_and_exporter,importer and exporter,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
indoor_playcenter,indoor playcenter,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
inn,inn,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
installment_loans,installment loans,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
interior_design,interior design,PURCHASE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
investing,investing,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
ip_and_internet_law,ip and internet law,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
iron_and_steel_industry,iron and steel industry,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
island,island,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
it_consultant,it consultant,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
jail_and_prison,jail and prison,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
jazz_and_blues,jazz and blues,LEISURE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
jehovahs_witness_kingdom_hall,jehovahs witness kingdom hall,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
junkyard,junkyard,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
karaoke,karaoke,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
key_and_locksmith,key and locksmith,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
kitchen_remodeling,kitchen remodeling,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
kiteboarding,kiteboarding,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
knitting_supply,knitting supply,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
labor_union,labor union,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laboratory,laboratory,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laboratory_testing,laboratory testing,HEALTH,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
lake,lake,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
land_surveying,land surveying,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
landmark_and_historical_building,landmark and historical building,LEISURE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
landscaping,landscaping,PURCHASE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laser_eye_surgery_lasik,laser eye surgery lasik,HEALTH,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laser_hair_removal,laser hair removal,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laser_tag,laser tag,LEISURE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
laundromat,laundromat,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
law_enforcement,law enforcement,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
leather_goods,leather goods,OTHER,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
life_coach,life coach,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
lighthouse,lighthouse,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
linen,linen,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
livestock_breeder,livestock breeder,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
lodge,lodge,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
lottery_ticket,lottery ticket,PURCHASE,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
lounge,lounge,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
magician,magician,OTHER,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
makeup_artist,makeup artist,PURCHASE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
marina,marina,LEISURE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
marriage_or_relationship_counselor,marriage or relationship counselor,HEALTH,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
masonry_concrete,masonry concrete,PURCHASE,0,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
mass_media,mass media,WORK,1,other_mixed,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,4
